StockCode,Description,GrossRevenue,NetRevenue,UnitsSold,SalesLines,Orders,ReturnValue,ReturnedUnits,DescriptionQualityFlag,CommercialValidity,ReturnValueRate,ReturnRisk,CommercialPerformanceScore,StrategicClassification,IsOperationalRecord,IsMissingDescription,HasCommercialActivity,ProductMasterStatus,CommercialPriority,ReturnRiskFlag,IncludeInExecutiveAnalytics,IsNonMerchandise,IsCommercialMerchandise,ExecutiveScope,ScopeReason,RevenueShare,RevenueRank,ExecutiveProductTier,RevenuePerOrder,RevenuePerUnit,DescriptionAnomaly,ReturnAnomaly,HighRevenueAnomaly,HighVolumeLowValueAnomaly,ExtremeRevenuePerOrder,ExtremeRevenuePerUnit,AnomalyScore,AnomalySeverity,RecommendedAction
22696,WICKER WREATH LARGE,2918.82,2918.82,1476,312,289,0.0,0,Commercial Description,Valid,0.0,Low,0.7312,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001509934328789,1359,Tier 4 - Long Tail,10.099723183391005,1.977520325203252,False,False,False,False,False,False,0,Normal,No immediate action
23211,RED ROCKING HORSE HAND PAINTED,2930.57,2900.57,2329,163,161,-30.0,24,Commercial Description,Valid,0.0102,Low,0.7569,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001500493424073,1360,Tier 4 - Long Tail,18.015962732919256,1.2454143409188494,False,False,False,False,False,False,0,Normal,No immediate action
22503,CABIN BAG VINTAGE PAISLEY,3447.2,2900.5,149,63,60,-546.6999999999999,22,Commercial Description,Valid,0.1586,High,0.6245,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,High,True,False,True,Included,Included,0.0001500457212384,1361,Tier 4 - Long Tail,48.34166666666667,19.466442953020135,False,False,False,False,False,False,0,Normal,No immediate action
21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,2886.6200000000003,2886.62,698,119,117,0.0,0,Commercial Description,Valid,0.0,Low,0.6896,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001493276951702,1362,Tier 4 - Long Tail,24.671965811965812,4.135558739255014,False,False,False,False,False,False,0,Normal,No immediate action
21821,GLITTER STAR GARLAND WITH BELLS,2935.0600000000004,2886.31,723,167,155,-48.75,13,Commercial Description,Valid,0.0166,Low,0.691,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.000149311658565,1363,Tier 4 - Long Tail,18.621354838709678,3.9921300138312588,False,False,False,False,False,False,0,Normal,No immediate action
22450,SILK PURSE RUSSIAN DOLL BLUE,2925.72,2885.52,870,204,185,-40.2,12,Commercial Description,Valid,0.0137,Low,0.7003,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.000149270791087,1364,Tier 4 - Long Tail,15.597405405405405,3.316689655172414,False,False,False,False,False,False,0,Normal,No immediate action
23290,SPACEBOY CHILDRENS BOWL,2890.3500000000004,2877.8500000000004,2430,216,216,-12.5,10,Commercial Description,Valid,0.0043,Low,0.7588,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001488740144341,1366,Tier 4 - Long Tail,13.323379629629631,1.1843004115226339,False,False,False,False,False,False,0,Normal,No immediate action
23345,DOLLY GIRL BEAKER,2886.25,2877.5,2451,178,176,-8.75,7,Commercial Description,Valid,0.003,Low,0.7592,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001488559085894,1367,Tier 4 - Long Tail,16.349431818181817,1.1740106079151367,False,False,False,False,False,False,0,Normal,No immediate action
21465,PINK FLOWER CROCHET FOOD COVER,2883.1400000000003,2875.6400000000003,795,190,188,-7.5,2,Commercial Description,Valid,0.0026,Low,0.6951,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001487596889578,1368,Tier 4 - Long Tail,15.295957446808512,3.617157232704403,False,False,False,False,False,False,0,Normal,No immediate action
22177,5 HOOK BLACKBOARD ORGANISER,3101.46,2874.46,325,136,136,-227.0,25,Commercial Description,Valid,0.0732,Moderate,0.6538,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,0.0001486986463958,1369,Tier 4 - Long Tail,21.135735294117648,8.844492307692308,False,False,False,False,False,False,0,Normal,No immediate action
22897,OVEN MITT APPLE DESIGN,2921.01,2860.11,1972,312,305,-60.9,42,Commercial Description,Valid,0.0208,Low,0.7461,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001479563067648,1370,Tier 4 - Long Tail,9.377409836065574,1.4503600405679513,False,False,False,False,False,False,0,Normal,No immediate action
22983,"CARD, BILLBOARD FONT",2928.44,2859.68,6892,572,554,-68.76,181,Commercial Description,Valid,0.0235,Low,0.797,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001479340624413,1371,Tier 4 - Long Tail,5.161877256317689,0.4149274521183981,False,False,False,False,False,False,0,Normal,No immediate action
22671,FRENCH LAUNDRY SIGN BLUE METAL,2859.25,2852.85,1716,255,249,-6.4,4,Commercial Description,Valid,0.0022,Low,0.7382,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001475807398156,1372,Tier 4 - Long Tail,11.45722891566265,1.6624999999999999,False,False,False,False,False,False,0,Normal,No immediate action
23504,PLAYING CARDS JUBILEE UNION JACK,2848.89,2848.8900000000003,1927,217,208,0.0,0,Commercial Description,Valid,0.0,Low,0.7446,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.000147375885116,1373,Tier 4 - Long Tail,13.69658653846154,1.4784068500259473,False,False,False,False,False,False,0,Normal,No immediate action
21682,LARGE MEDINA STAMPED METAL BOWL,2866.59,2846.79,579,159,156,-19.8,4,Commercial Description,Valid,0.0069,Low,0.6788,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.000147267250048,1374,Tier 4 - Long Tail,18.248653846153847,4.916735751295337,False,False,False,False,False,False,0,Normal,No immediate action
22914,BLUE COAT RACK PARIS FASHION,2871.4,2846.65,598,188,174,-24.75,5,Commercial Description,Valid,0.0086,Low,0.6802,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001472600077102,1375,Tier 4 - Long Tail,16.36005747126437,4.760284280936455,False,False,False,False,False,False,0,Normal,No immediate action
22184,CAKE STAND VICTORIAN FILIGREE LARGE,2988.71,2845.4100000000003,401,167,159,-143.3,19,Commercial Description,Valid,0.0479,Low,0.662,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001471958612891,1376,Tier 4 - Long Tail,17.895660377358492,7.095785536159601,False,False,False,False,False,False,0,Normal,No immediate action
22949,36 DOILIES DOLLY GIRL,2871.4800000000005,2845.38,2016,185,180,-26.1,18,Commercial Description,Valid,0.0091,Low,0.7464,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001471943093595,1377,Tier 4 - Long Tail,15.807666666666668,1.4113988095238095,False,False,False,False,False,False,0,Normal,No immediate action
22930,BAKING MOULD HEART MILK CHOCOLATE,3046.4500000000003,2844.85,1199,198,190,-201.6,96,Commercial Description,Valid,0.0662,Moderate,0.7172,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,0.0001471668919376,1378,Tier 4 - Long Tail,14.972894736842104,2.3726855713094244,False,False,False,False,False,False,0,Normal,No immediate action
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2849.99,2839.91,6143,510,487,-10.08,24,Commercial Description,Valid,0.0035,Low,0.7923,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.000146911340873,1379,Tier 4 - Long Tail,5.831437371663244,0.4623001790656031,False,False,False,False,False,False,0,Normal,No immediate action
23427,STOOL HOME SWEET HOME,2860.58,2837.68,237,118,117,-22.9,2,Commercial Description,Valid,0.008,Low,0.6377,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.000146795980777,1380,Tier 4 - Long Tail,24.253675213675212,11.973333333333333,False,False,False,False,False,False,0,Normal,No immediate action
21683,MEDIUM MEDINA STAMPED METAL BOWL,2837.13,2834.1800000000003,962,159,154,-2.95,1,Commercial Description,Valid,0.001,Low,0.7032,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001466149223305,1381,Tier 4 - Long Tail,18.403766233766234,2.9461330561330565,False,False,False,False,False,False,0,Normal,No immediate action
22293,"SPRING DEC , HANGING CHICK  GREEN",2866.16,2831.36,2036,233,226,-34.8,24,Commercial Description,Valid,0.0121,Low,0.7463,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001464690409535,1382,Tier 4 - Long Tail,12.528141592920354,1.3906483300589392,False,False,False,False,False,False,0,Normal,No immediate action
47480,HANGING PHOTO CLIP ROPE LADDER,2854.83,2830.08,1735,154,152,-24.75,15,Commercial Description,Valid,0.0087,Low,0.7374,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.000146402825293,1383,Tier 4 - Long Tail,18.61894736842105,1.6311700288184439,False,False,False,False,False,False,0,Normal,No immediate action
21508,VINTAGE KID DOLLY CARD,2834.08,2829.04,6778,548,542,-5.04,12,Commercial Description,Valid,0.0018,Low,0.7946,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001463490250689,1384,Tier 4 - Long Tail,5.219630996309963,0.4173856594865742,False,False,False,False,False,False,0,Normal,No immediate action
22818,CARD CHRISTMAS VILLAGE,2884.26,2823.78,6634,432,409,-60.48,144,Commercial Description,Valid,0.021,Low,0.7941,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001460769200892,1385,Tier 4 - Long Tail,6.904107579462103,0.4256526982212843,False,False,False,False,False,False,0,Normal,No immediate action
23196,RETRO LEAVES MAGNETIC NOTEPAD,2842.24,2823.39,1872,308,302,-18.85,13,Commercial Description,Valid,0.0066,Low,0.7417,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001460567450051,1386,Tier 4 - Long Tail,9.348973509933774,1.5082211538461539,False,False,False,False,False,False,0,Normal,No immediate action
22315,200 RED + WHITE BENDY STRAWS,2820.7700000000004,2814.52,2192,402,390,-6.25,5,Commercial Description,Valid,0.0022,Low,0.7497,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001455978911705,1387,Tier 4 - Long Tail,7.216717948717949,1.2839963503649634,False,False,False,False,False,False,0,Normal,No immediate action
84519A,TOMATO CHARLIE+LOLA COASTER SET,2812.06,2812.0600000000004,1207,205,203,0.0,0,Commercial Description,Valid,0.0,Low,0.7163,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.000145470632948,1388,Tier 4 - Long Tail,13.852512315270937,2.329792874896438,False,False,False,False,False,False,0,Normal,No immediate action
22651,GENTLEMAN SHIRT REPAIR KIT,2806.44,2806.44,3249,289,270,0.0,0,Commercial Description,Valid,0.0,Low,0.7688,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001451799048138,1389,Tier 4 - Long Tail,10.394222222222222,0.8637857802400739,False,False,False,False,False,False,0,Normal,No immediate action
22145,CHRISTMAS CRAFT HEART STOCKING,2815.66,2803.06,1336,210,203,-12.6,6,Commercial Description,Valid,0.0045,Low,0.7211,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001450050540853,1390,Tier 4 - Long Tail,13.808177339901478,2.0980988023952096,False,False,False,False,False,False,0,Normal,No immediate action
84909A,PINK PAISLEY QUILT,2797.55,2797.55,209,33,33,0.0,0,Commercial Description,Valid,0.0,Low,0.6313,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001447200163594,1391,Tier 4 - Long Tail,84.77424242424243,13.385406698564594,False,False,False,False,False,False,0,Normal,No immediate action
22482,BLUE TEA TOWEL CLASSIC DESIGN,2796.9300000000003,2796.93,2365,229,215,0.0,0,Commercial Description,Valid,0.0,Low,0.7536,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001446879431489,1392,Tier 4 - Long Tail,13.008976744186045,1.1826342494714588,False,False,False,False,False,False,0,Normal,No immediate action
22161,HEART DECORATION RUSTIC HANGING,2824.3500000000004,2795.4700000000003,6837,521,491,-28.880000000000003,88,Commercial Description,Valid,0.0102,Low,0.7936,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001446124159112,1393,Tier 4 - Long Tail,5.693421588594705,0.4088737750475355,False,False,False,False,False,False,0,Normal,No immediate action
21360,JOY LARGE WOOD LETTERS,2810.3100000000004,2790.41,443,105,103,-19.9,2,Commercial Description,Valid,0.0071,Low,0.6646,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001443506571284,1394,Tier 4 - Long Tail,27.09135922330097,6.298893905191873,False,False,False,False,False,False,0,Normal,No immediate action
22155,STAR DECORATION RUSTIC,2810.7,2788.44,6226,376,344,-22.26,53,Commercial Description,Valid,0.0079,Low,0.7907,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001442487470884,1395,Tier 4 - Long Tail,8.105930232558139,0.4478702216511404,False,False,False,False,False,False,0,Normal,No immediate action
85015,SET OF 12  VINTAGE POSTCARD SET,2787.8899999999994,2787.89,2923,261,254,0.0,0,Commercial Description,Valid,0.0,Low,0.7641,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001442202950468,1396,Tier 4 - Long Tail,10.975944881889763,0.9537769414984605,False,False,False,False,False,False,0,Normal,No immediate action
23212,HEART WREATH DECORATION WITH BELL,2860.8900000000003,2785.89,2296,194,189,-75.0,60,Commercial Description,Valid,0.0262,Low,0.7511,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001441168330774,1397,Tier 4 - Long Tail,14.74015873015873,1.213366724738676,False,False,False,False,False,False,0,Normal,No immediate action
22525,CHILDRENS GARDEN GLOVES PINK,2803.66,2784.91,1971,347,335,-18.75,15,Commercial Description,Valid,0.0067,Low,0.7423,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001440661367123,1398,Tier 4 - Long Tail,8.313164179104477,1.4129426686960933,False,False,False,False,False,False,0,Normal,No immediate action
21796,SET OF 3 RED STRIPE BASKETS,2782.19,2782.19,324,68,68,0.0,0,Commercial Description,Valid,0.0,Low,0.6496,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001439254284338,1399,Tier 4 - Long Tail,40.91455882352941,8.587006172839507,False,False,False,False,False,False,0,Normal,No immediate action
22597,CHRISTMAS MUSICAL ZINC HEART,2808.99,2780.09,4653,305,293,-28.9,34,Commercial Description,Valid,0.0103,Low,0.7806,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,0.0001438167933659,1400,Tier 4 - Long Tail,9.488361774744028,0.5974833440790888,False,False,False,False,False,False,0,Normal,No immediate action
